,归集成交id,成交价,成交量,归集首个id,归集末个id,成交时间,是否主卖,最优戳和,UTC时间,北京时间
,a,p,q,f,l,T,m,M,datetime_utc,datetime_bj
387,2783516201,43913.25,0.00526,3314658419,3314658419,1.70222E+12,FALSE,TRUE,00:36.4,2023-12-11 00:00:36.389000+08:00
388,2783516202,43913.25,0.00013,3314658420,3314658420,1.70222E+12,FALSE,TRUE,00:36.4,2023-12-11 00:00:36.391000+08:00
389,2783516203,43913.25,0.00037,3314658421,3314658421,1.70222E+12,FALSE,TRUE,00:36.6,2023-12-11 00:00:36.610000+08:00
390,2783516204,43913.25,0.00274,3314658422,3314658422,1.70222E+12,FALSE,TRUE,00:36.6,2023-12-11 00:00:36.634000+08:00
391,2783516205,43913.25,0.00025,3314658423,3314658423,1.70222E+12,FALSE,TRUE,00:36.6,2023-12-11 00:00:36.648000+08:00
392,2783516206,43913.25,0.00025,3314658424,3314658424,1.70222E+12,FALSE,TRUE,00:36.7,2023-12-11 00:00:36.705000+08:00
393,2783516207,43913.24,0.04555,3314658425,3314658425,1.70222E+12,TRUE,TRUE,00:36.9,2023-12-11 00:00:36.880000+08:00
394,2783516208,43913.25,0.00224,3314658426,3314658426,1.70222E+12,FALSE,TRUE,00:37.0,2023-12-11 00:00:36.953000+08:00
395,2783516209,43913.25,0.00193,3314658427,3314658427,1.70222E+12,FALSE,TRUE,00:37.2,2023-12-11 00:00:37.193000+08:00
396,2783516210,43913.25,0.00204,3314658428,3314658428,1.70222E+12,FALSE,TRUE,00:37.3,2023-12-11 00:00:37.350000+08:00
397,2783516211,43913.25,0.0011,3314658429,3314658429,1.70222E+12,FALSE,TRUE,00:37.4,2023-12-11 00:00:37.351000+08:00
398,2783516212,43913.25,0.01905,3314658430,3314658430,1.70222E+12,FALSE,TRUE,00:37.4,2023-12-11 00:00:37.409000+08:00
399,2783516213,43913.25,0.00037,3314658431,3314658431,1.70222E+12,FALSE,TRUE,00:37.4,2023-12-11 00:00:37.428000+08:00
400,2783516214,43913.25,0.00034,3314658432,3314658432,1.70222E+12,FALSE,TRUE,00:37.9,2023-12-11 00:00:37.945000+08:00
401,2783516215,43913.24,0.00019,3314658433,3314658433,1.70222E+12,TRUE,TRUE,00:38.0,2023-12-11 00:00:37.993000+08:00
402,2783516216,43913.24,0.00149,3314658434,3314658434,1.70222E+12,TRUE,TRUE,00:38.1,2023-12-11 00:00:38.126000+08:00
403,2783516217,43913.24,0.0002,3314658435,3314658435,1.70222E+12,TRUE,TRUE,00:38.3,2023-12-11 00:00:38.309000+08:00
404,2783516218,43913.25,0.00065,3314658436,3314658436,1.70222E+12,FALSE,TRUE,00:38.6,2023-12-11 00:00:38.622000+08:00
405,2783516219,43913.25,0.00027,3314658437,3314658437,1.70222E+12,FALSE,TRUE,00:38.9,2023-12-11 00:00:38.884000+08:00
406,2783516220,43913.25,0.00015,3314658438,3314658438,1.70222E+12,FALSE,TRUE,00:39.1,2023-12-11 00:00:39.076000+08:00
407,2783516221,43913.25,0.0003,3314658439,3314658439,1.70222E+12,FALSE,TRUE,00:39.2,2023-12-11 00:00:39.182000+08:00
408,2783516222,43913.24,0.0091,3314658440,3314658440,1.70222E+12,TRUE,TRUE,00:39.3,2023-12-11 00:00:39.313000+08:00
409,2783516223,43913.24,0.0005,3314658441,3314658441,1.70222E+12,TRUE,TRUE,00:39.4,2023-12-11 00:00:39.444000+08:00
410,2783516224,43913.25,0.00055,3314658442,3314658442,1.70222E+12,FALSE,TRUE,00:39.5,2023-12-11 00:00:39.495000+08:00
411,2783516225,43913.25,0.01865,3314658443,3314658445,1.70222E+12,FALSE,TRUE,00:39.7,2023-12-11 00:00:39.728000+08:00
412,2783516226,43913.24,0.00047,3314658446,3314658446,1.70222E+12,TRUE,TRUE,00:39.9,2023-12-11 00:00:39.910000+08:00
413,2783516227,43913.24,0.0005,3314658447,3314658447,1.70222E+12,TRUE,TRUE,00:40.0,2023-12-11 00:00:40.004000+08:00
414,2783516228,43913.25,0.04558,3314658448,3314658449,1.70222E+12,FALSE,TRUE,00:40.2,2023-12-11 00:00:40.185000+08:00
415,2783516229,43913.25,0.00858,3314658450,3314658450,1.70222E+12,FALSE,TRUE,00:40.2,2023-12-11 00:00:40.188000+08:00
416,2783516230,43913.25,0.02343,3314658451,3314658453,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.367000+08:00
417,2783516231,43913.25,0.00096,3314658454,3314658454,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.370000+08:00
418,2783516232,43913.28,0.00213,3314658455,3314658455,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.370000+08:00
419,2783516233,43913.52,0.00216,3314658456,3314658456,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.370000+08:00
420,2783516234,43913.55,0.00095,3314658457,3314658457,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.371000+08:00
421,2783516235,43913.55,0.00095,3314658458,3314658458,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.371000+08:00
422,2783516236,43913.55,0.00093,3314658459,3314658459,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.371000+08:00
423,2783516237,43913.55,0.00091,3314658460,3314658460,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.371000+08:00
424,2783516238,43913.55,0.00095,3314658461,3314658461,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.371000+08:00
425,2783516239,43913.55,0.00095,3314658462,3314658462,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.372000+08:00
426,2783516240,43913.55,0.00089,3314658463,3314658463,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.372000+08:00
427,2783516241,43913.55,0.00026,3314658464,3314658464,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.372000+08:00
428,2783516242,43913.76,0.00069,3314658465,3314658465,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.372000+08:00
429,2783516243,43913.76,0.00096,3314658466,3314658466,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.376000+08:00
430,2783516244,43913.76,0.00048,3314658467,3314658467,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.377000+08:00
431,2783516245,43914.02,0.00041,3314658468,3314658468,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.377000+08:00
432,2783516246,43914.02,0.00091,3314658469,3314658469,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.378000+08:00
433,2783516247,43914.02,0.00084,3314658470,3314658470,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.382000+08:00
434,2783516248,43914.24,0.00016,3314658471,3314658471,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.382000+08:00
435,2783516249,43914.24,0.00114,3314658472,3314658472,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.383000+08:00
436,2783516250,43914.24,0.00083,3314658473,3314658473,1.70222E+12,FALSE,TRUE,00:40.4,2023-12-11 00:00:40.410000+08:00
437,2783516251,43914.5,0.02057,3314658474,3314658475,1.70222E+12,TRUE,TRUE,00:40.7,2023-12-11 00:00:40.742000+08:00
438,2783516252,43914.51,0.00024,3314658476,3314658476,1.70222E+12,FALSE,TRUE,00:40.7,2023-12-11 00:00:40.750000+08:00
439,2783516253,43914.51,0.00052,3314658477,3314658477,1.70222E+12,FALSE,TRUE,00:40.8,2023-12-11 00:00:40.829000+08:00
440,2783516254,43914.51,0.00013,3314658478,3314658478,1.70222E+12,FALSE,TRUE,00:40.9,2023-12-11 00:00:40.908000+08:00
441,2783516255,43914.51,0.00053,3314658479,3314658479,1.70222E+12,FALSE,TRUE,00:41.2,2023-12-11 00:00:41.229000+08:00
442,2783516256,43914.5,0.0014,3314658480,3314658480,1.70222E+12,TRUE,TRUE,00:41.3,2023-12-11 00:00:41.311000+08:00
443,2783516257,43914.5,0.00403,3314658481,3314658481,1.70222E+12,TRUE,TRUE,00:41.5,2023-12-11 00:00:41.485000+08:00
444,2783516258,43914.51,0.00053,3314658482,3314658482,1.70222E+12,FALSE,TRUE,00:42.5,2023-12-11 00:00:42.494000+08:00
445,2783516259,43914.5,0.00042,3314658483,3314658483,1.70222E+12,TRUE,TRUE,00:42.8,2023-12-11 00:00:42.826000+08:00
446,2783516260,43914.51,0.00015,3314658484,3314658484,1.70222E+12,FALSE,TRUE,00:42.9,2023-12-11 00:00:42.886000+08:00
447,2783516261,43914.51,0.02277,3314658485,3314658485,1.70222E+12,FALSE,TRUE,00:42.9,2023-12-11 00:00:42.901000+08:00
448,2783516262,43914.51,0.01369,3314658486,3314658488,1.70222E+12,FALSE,TRUE,00:43.4,2023-12-11 00:00:43.388000+08:00
449,2783516263,43914.5,0.16156,3314658489,3314658489,1.70222E+12,TRUE,TRUE,00:43.5,2023-12-11 00:00:43.452000+08:00
450,2783516264,43914.51,0.00279,3314658490,3314658490,1.70222E+12,FALSE,TRUE,00:44.1,2023-12-11 00:00:44.082000+08:00
451,2783516265,43914.51,0.0012,3314658491,3314658491,1.70222E+12,FALSE,TRUE,00:44.1,2023-12-11 00:00:44.091000+08:00
452,2783516266,43914.51,0.0003,3314658492,3314658492,1.70222E+12,FALSE,TRUE,00:44.1,2023-12-11 00:00:44.113000+08:00
453,2783516267,43914.51,0.00047,3314658493,3314658493,1.70222E+12,FALSE,TRUE,00:44.3,2023-12-11 00:00:44.311000+08:00
454,2783516268,43914.5,0.00576,3314658494,3314658494,1.70222E+12,TRUE,TRUE,00:44.7,2023-12-11 00:00:44.717000+08:00
455,2783516269,43914.51,0.00034,3314658495,3314658495,1.70222E+12,FALSE,TRUE,00:44.8,2023-12-11 00:00:44.763000+08:00
456,2783516270,43914.51,0.00053,3314658496,3314658496,1.70222E+12,FALSE,TRUE,00:45.1,2023-12-11 00:00:45.107000+08:00
457,2783516271,43914.51,0.00031,3314658497,3314658497,1.70222E+12,FALSE,TRUE,00:45.6,2023-12-11 00:00:45.616000+08:00
458,2783516272,43914.51,0.04129,3314658498,3314658498,1.70222E+12,FALSE,TRUE,00:45.6,2023-12-11 00:00:45.647000+08:00
459,2783516273,43914.5,0.00267,3314658499,3314658499,1.70222E+12,TRUE,TRUE,00:45.7,2023-12-11 00:00:45.672000+08:00
460,2783516274,43914.51,0.00936,3314658500,3314658500,1.70222E+12,FALSE,TRUE,00:46.6,2023-12-11 00:00:46.572000+08:00
461,2783516275,43914.5,0.00064,3314658501,3314658501,1.70222E+12,TRUE,TRUE,00:47.0,2023-12-11 00:00:46.992000+08:00
462,2783516276,43914.51,0.00056,3314658502,3314658502,1.70222E+12,FALSE,TRUE,00:47.6,2023-12-11 00:00:47.551000+08:00
463,2783516277,43914.51,0.02156,3314658503,3314658503,1.70222E+12,FALSE,TRUE,00:48.4,2023-12-11 00:00:48.398000+08:00
464,2783516278,43914.51,0.00072,3314658504,3314658504,1.70222E+12,FALSE,TRUE,00:48.4,2023-12-11 00:00:48.421000+08:00
465,2783516279,43914.51,0.02614,3314658505,3314658505,1.70222E+12,FALSE,TRUE,00:48.4,2023-12-11 00:00:48.422000+08:00
466,2783516280,43914.51,0.01648,3314658506,3314658506,1.70222E+12,FALSE,TRUE,00:48.6,2023-12-11 00:00:48.574000+08:00
467,2783516281,43914.51,0.00382,3314658507,3314658507,1.70222E+12,FALSE,TRUE,00:48.6,2023-12-11 00:00:48.597000+08:00
468,2783516282,43914.5,0.01116,3314658508,3314658508,1.70222E+12,TRUE,TRUE,00:48.6,2023-12-11 00:00:48.628000+08:00
469,2783516283,43914.51,0.0234,3314658509,3314658509,1.70222E+12,FALSE,TRUE,00:48.8,2023-12-11 00:00:48.782000+08:00
470,2783516284,43914.51,0.02585,3314658510,3314658510,1.70222E+12,FALSE,TRUE,00:48.8,2023-12-11 00:00:48.805000+08:00
471,2783516285,43914.51,0.00037,3314658511,3314658511,1.70222E+12,FALSE,TRUE,00:48.8,2023-12-11 00:00:48.822000+08:00
472,2783516286,43914.5,0.00282,3314658512,3314658512,1.70222E+12,TRUE,TRUE,00:48.9,2023-12-11 00:00:48.896000+08:00
473,2783516287,43914.5,0.00047,3314658513,3314658513,1.70222E+12,TRUE,TRUE,00:49.0,2023-12-11 00:00:48.964000+08:00
474,2783516288,43914.51,0.01152,3314658514,3314658514,1.70222E+12,FALSE,TRUE,00:49.0,2023-12-11 00:00:48.970000+08:00
475,2783516289,43914.51,0.00068,3314658515,3314658515,1.70222E+12,FALSE,TRUE,00:49.0,2023-12-11 00:00:49.020000+08:00
476,2783516290,43914.51,0.00912,3314658516,3314658516,1.70222E+12,FALSE,TRUE,00:49.1,2023-12-11 00:00:49.064000+08:00
477,2783516291,43914.51,0.00645,3314658517,3314658517,1.70222E+12,FALSE,TRUE,00:49.1,2023-12-11 00:00:49.106000+08:00
478,2783516292,43914.5,0.00094,3314658518,3314658518,1.70222E+12,TRUE,TRUE,00:49.1,2023-12-11 00:00:49.110000+08:00
479,2783516293,43914.51,0.00936,3314658519,3314658519,1.70222E+12,FALSE,TRUE,00:49.3,2023-12-11 00:00:49.268000+08:00
480,2783516294,43914.5,0.00035,3314658520,3314658520,1.70222E+12,TRUE,TRUE,00:49.3,2023-12-11 00:00:49.282000+08:00
481,2783516295,43914.5,0.00228,3314658521,3314658521,1.70222E+12,TRUE,TRUE,00:49.3,2023-12-11 00:00:49.286000+08:00
482,2783516296,43914.51,0.03415,3314658522,3314658522,1.70222E+12,FALSE,TRUE,00:49.5,2023-12-11 00:00:49.525000+08:00
483,2783516297,43914.51,0.00568,3314658523,3314658523,1.70222E+12,FALSE,TRUE,00:49.6,2023-12-11 00:00:49.568000+08:00
484,2783516298,43914.51,0.01377,3314658524,3314658524,1.70222E+12,FALSE,TRUE,00:49.6,2023-12-11 00:00:49.593000+08:00
485,2783516299,43914.51,0.00027,3314658525,3314658525,1.70222E+12,FALSE,TRUE,00:49.6,2023-12-11 00:00:49.605000+08:00
486,2783516300,43914.51,0.00053,3314658526,3314658526,1.70222E+12,FALSE,TRUE,00:49.8,2023-12-11 00:00:49.826000+08:00
487,2783516301,43914.5,0.00252,3314658527,3314658527,1.70222E+12,TRUE,TRUE,00:49.9,2023-12-11 00:00:49.905000+08:00
488,2783516302,43914.51,0.00228,3314658528,3314658528,1.70222E+12,FALSE,TRUE,00:50.2,2023-12-11 00:00:50.173000+08:00
489,2783516303,43914.51,0.00079,3314658529,3314658529,1.70222E+12,FALSE,TRUE,00:50.6,2023-12-11 00:00:50.598000+08:00
490,2783516304,43914.51,0.00936,3314658530,3314658530,1.70222E+12,FALSE,TRUE,00:50.6,2023-12-11 00:00:50.611000+08:00
491,2783516305,43914.51,0.00154,3314658531,3314658531,1.70222E+12,FALSE,TRUE,00:50.6,2023-12-11 00:00:50.635000+08:00
492,2783516306,43914.51,0.0011,3314658532,3314658532,1.70222E+12,FALSE,TRUE,00:50.8,2023-12-11 00:00:50.809000+08:00
493,2783516307,43914.51,0.00025,3314658533,3314658533,1.70222E+12,FALSE,TRUE,00:50.8,2023-12-11 00:00:50.837000+08:00
494,2783516308,43914.5,0.00161,3314658534,3314658534,1.70222E+12,TRUE,TRUE,00:50.9,2023-12-11 00:00:50.892000+08:00
495,2783516309,43914.5,0.00728,3314658535,3314658535,1.70222E+12,TRUE,TRUE,00:51.3,2023-12-11 00:00:51.269000+08:00
496,2783516310,43914.51,0.00042,3314658536,3314658536,1.70222E+12,FALSE,TRUE,00:51.4,2023-12-11 00:00:51.392000+08:00
497,2783516311,43914.51,0.00164,3314658537,3314658537,1.70222E+12,FALSE,TRUE,00:51.4,2023-12-11 00:00:51.408000+08:00
498,2783516312,43914.5,0.00819,3314658538,3314658538,1.70222E+12,TRUE,TRUE,00:51.9,2023-12-11 00:00:51.914000+08:00
499,2783516313,43914.5,0.00249,3314658539,3314658539,1.70222E+12,TRUE,TRUE,00:51.9,2023-12-11 00:00:51.924000+08:00
500,2783516314,43914.51,0.00329,3314658540,3314658541,1.70222E+12,FALSE,TRUE,00:52.0,2023-12-11 00:00:52.033000+08:00
501,2783516315,43914.51,0.00026,3314658542,3314658542,1.70222E+12,FALSE,TRUE,00:52.2,2023-12-11 00:00:52.210000+08:00
502,2783516316,43914.51,0.00366,3314658543,3314658543,1.70222E+12,FALSE,TRUE,00:52.2,2023-12-11 00:00:52.224000+08:00
503,2783516317,43914.51,0.18182,3314658544,3314658544,1.70222E+12,FALSE,TRUE,00:52.2,2023-12-11 00:00:52.243000+08:00
504,2783516318,43914.51,0.00371,3314658545,3314658545,1.70222E+12,FALSE,TRUE,00:52.3,2023-12-11 00:00:52.251000+08:00
505,2783516319,43914.51,0.00822,3314658546,3314658546,1.70222E+12,FALSE,TRUE,00:52.3,2023-12-11 00:00:52.304000+08:00
506,2783516320,43914.51,0.06831,3314658547,3314658547,1.70222E+12,FALSE,TRUE,00:52.4,2023-12-11 00:00:52.429000+08:00
507,2783516321,43914.5,0.002,3314658548,3314658548,1.70222E+12,TRUE,TRUE,00:52.4,2023-12-11 00:00:52.429000+08:00
508,2783516322,43914.5,0.00331,3314658549,3314658549,1.70222E+12,TRUE,TRUE,00:52.4,2023-12-11 00:00:52.430000+08:00
509,2783516323,43914.5,0.00179,3314658550,3314658550,1.70222E+12,TRUE,TRUE,00:52.4,2023-12-11 00:00:52.430000+08:00
510,2783516324,43914.5,0.0005,3314658551,3314658551,1.70222E+12,TRUE,TRUE,00:52.4,2023-12-11 00:00:52.431000+08:00
511,2783516325,43914.51,0.003,3314658552,3314658552,1.70222E+12,FALSE,TRUE,00:52.6,2023-12-11 00:00:52.584000+08:00
512,2783516326,43914.51,0.00888,3314658553,3314658553,1.70222E+12,FALSE,TRUE,00:52.7,2023-12-11 00:00:52.710000+08:00
513,2783516327,43914.51,0.00046,3314658554,3314658554,1.70222E+12,FALSE,TRUE,00:53.1,2023-12-11 00:00:53.121000+08:00
514,2783516328,43914.51,0.11516,3314658555,3314658555,1.70222E+12,FALSE,TRUE,00:53.2,2023-12-11 00:00:53.170000+08:00
515,2783516329,43914.51,0.00136,3314658556,3314658556,1.70222E+12,FALSE,TRUE,00:53.2,2023-12-11 00:00:53.200000+08:00
516,2783516330,43914.5,0.00018,3314658557,3314658557,1.70222E+12,TRUE,TRUE,00:53.3,2023-12-11 00:00:53.304000+08:00
517,2783516331,43914.51,0.00136,3314658558,3314658558,1.70222E+12,FALSE,TRUE,00:53.3,2023-12-11 00:00:53.310000+08:00
518,2783516332,43914.5,0.00456,3314658559,3314658559,1.70222E+12,TRUE,TRUE,00:53.6,2023-12-11 00:00:53.631000+08:00
519,2783516333,43914.51,0.00328,3314658560,3314658560,1.70222E+12,FALSE,TRUE,00:53.8,2023-12-11 00:00:53.788000+08:00
520,2783516334,43914.51,0.00033,3314658561,3314658561,1.70222E+12,FALSE,TRUE,00:53.8,2023-12-11 00:00:53.811000+08:00
521,2783516335,43914.5,0.00214,3314658562,3314658562,1.70222E+12,TRUE,TRUE,00:53.9,2023-12-11 00:00:53.885000+08:00
522,2783516336,43914.51,0.03017,3314658563,3314658563,1.70222E+12,FALSE,TRUE,00:54.2,2023-12-11 00:00:54.172000+08:00
523,2783516337,43914.5,0.00961,3314658564,3314658564,1.70222E+12,TRUE,TRUE,00:54.2,2023-12-11 00:00:54.220000+08:00
524,2783516338,43914.51,0.00554,3314658565,3314658565,1.70222E+12,FALSE,TRUE,00:54.2,2023-12-11 00:00:54.244000+08:00
525,2783516339,43914.51,0.00154,3314658566,3314658566,1.70222E+12,FALSE,TRUE,00:54.3,2023-12-11 00:00:54.271000+08:00
526,2783516340,43914.5,0.00113,3314658567,3314658567,1.70222E+12,TRUE,TRUE,00:54.6,2023-12-11 00:00:54.563000+08:00
527,2783516341,43914.5,0.00114,3314658568,3314658568,1.70222E+12,TRUE,TRUE,00:54.6,2023-12-11 00:00:54.622000+08:00
528,2783516342,43914.51,0.00093,3314658569,3314658569,1.70222E+12,FALSE,TRUE,00:54.9,2023-12-11 00:00:54.911000+08:00
529,2783516343,43914.5,0.0024,3314658570,3314658570,1.70222E+12,TRUE,TRUE,00:55.0,2023-12-11 00:00:55.043000+08:00
530,2783516344,43914.51,0.00066,3314658571,3314658571,1.70222E+12,FALSE,TRUE,00:55.1,2023-12-11 00:00:55.060000+08:00
531,2783516345,43914.5,0.00134,3314658572,3314658572,1.70222E+12,TRUE,TRUE,00:55.2,2023-12-11 00:00:55.182000+08:00
532,2783516346,43914.5,0.00599,3314658573,3314658573,1.70222E+12,TRUE,TRUE,00:55.6,2023-12-11 00:00:55.568000+08:00
533,2783516347,43914.51,0.00142,3314658574,3314658574,1.70222E+12,FALSE,TRUE,00:55.6,2023-12-11 00:00:55.588000+08:00
534,2783516348,43914.5,0.03463,3314658575,3314658575,1.70222E+12,TRUE,TRUE,00:55.8,2023-12-11 00:00:55.845000+08:00
535,2783516349,43914.51,0.00097,3314658576,3314658576,1.70222E+12,FALSE,TRUE,00:56.5,2023-12-11 00:00:56.537000+08:00
536,2783516350,43914.51,0.00182,3314658577,3314658577,1.70222E+12,FALSE,TRUE,00:56.5,2023-12-11 00:00:56.537000+08:00
537,2783516351,43914.51,0.00181,3314658578,3314658578,1.70222E+12,FALSE,TRUE,00:56.5,2023-12-11 00:00:56.537000+08:00
538,2783516352,43914.51,0.00065,3314658579,3314658579,1.70222E+12,FALSE,TRUE,00:56.5,2023-12-11 00:00:56.538000+08:00
539,2783516353,43914.51,0.00046,3314658580,3314658580,1.70222E+12,FALSE,TRUE,00:56.5,2023-12-11 00:00:56.539000+08:00
540,2783516354,43914.51,0.00046,3314658581,3314658581,1.70222E+12,FALSE,TRUE,00:56.5,2023-12-11 00:00:56.539000+08:00
541,2783516355,43914.51,0.00408,3314658582,3314658582,1.70222E+12,FALSE,TRUE,00:56.6,2023-12-11 00:00:56.576000+08:00
542,2783516356,43914.51,0.00014,3314658583,3314658583,1.70222E+12,FALSE,TRUE,00:56.9,2023-12-11 00:00:56.865000+08:00
543,2783516357,43914.51,0.00164,3314658584,3314658584,1.70222E+12,FALSE,TRUE,00:57.0,2023-12-11 00:00:56.967000+08:00
544,2783516358,43914.5,0.00114,3314658585,3314658585,1.70222E+12,TRUE,TRUE,00:57.1,2023-12-11 00:00:57.082000+08:00
545,2783516359,43914.5,0.00217,3314658586,3314658586,1.70222E+12,TRUE,TRUE,00:57.1,2023-12-11 00:00:57.104000+08:00
546,2783516360,43914.5,0.00576,3314658587,3314658587,1.70222E+12,TRUE,TRUE,00:57.1,2023-12-11 00:00:57.118000+08:00
547,2783516361,43914.51,0.00826,3314658588,3314658588,1.70222E+12,FALSE,TRUE,00:57.2,2023-12-11 00:00:57.211000+08:00
548,2783516362,43914.51,0.01136,3314658589,3314658589,1.70222E+12,FALSE,TRUE,00:57.3,2023-12-11 00:00:57.287000+08:00
549,2783516363,43914.5,0.01105,3314658590,3314658590,1.70222E+12,TRUE,TRUE,00:57.5,2023-12-11 00:00:57.540000+08:00
550,2783516364,43914.51,0.00049,3314658591,3314658591,1.70222E+12,FALSE,TRUE,00:57.6,2023-12-11 00:00:57.618000+08:00
551,2783516365,43914.51,0.00051,3314658592,3314658592,1.70222E+12,FALSE,TRUE,00:57.8,2023-12-11 00:00:57.838000+08:00
552,2783516366,43914.51,0.02275,3314658593,3314658593,1.70222E+12,FALSE,TRUE,00:58.1,2023-12-11 00:00:58.076000+08:00
553,2783516367,43914.5,0.00272,3314658594,3314658594,1.70222E+12,TRUE,TRUE,00:58.6,2023-12-11 00:00:58.600000+08:00
554,2783516368,43914.5,0.00095,3314658595,3314658595,1.70222E+12,TRUE,TRUE,00:59.5,2023-12-11 00:00:59.451000+08:00
555,2783516369,43914.5,0.00157,3314658596,3314658596,1.70222E+12,TRUE,TRUE,00:59.5,2023-12-11 00:00:59.455000+08:00
556,2783516370,43914.5,0.00046,3314658597,3314658597,1.70222E+12,TRUE,TRUE,00:59.5,2023-12-11 00:00:59.505000+08:00
557,2783516371,43914.51,0.11184,3314658598,3314658598,1.70222E+12,FALSE,TRUE,00:59.8,2023-12-11 00:00:59.805000+08:00
558,2783516372,43914.51,0.00199,3314658599,3314658599,1.70222E+12,FALSE,TRUE,00:59.8,2023-12-11 00:00:59.821000+08:00
559,2783516373,43914.51,0.00626,3314658600,3314658600,1.70222E+12,FALSE,TRUE,00:59.9,2023-12-11 00:00:59.927000+08:00
560,2783516374,43914.5,0.00125,3314658601,3314658601,1.70222E+12,TRUE,TRUE,01:00.0,2023-12-11 00:00:59.977000+08:00
561,2783516375,43914.5,0.00119,3314658602,3314658602,1.70222E+12,TRUE,TRUE,01:00.0,2023-12-11 00:00:59.981000+08:00
562,2783516376,43914.5,0.00077,3314658603,3314658603,1.70222E+12,TRUE,TRUE,01:00.0,2023-12-11 00:00:59.981000+08:00
563,2783516377,43914.5,0.00107,3314658604,3314658604,1.70222E+12,TRUE,TRUE,01:00.0,2023-12-11 00:00:59.982000+08:00
564,2783516378,43914.5,0.00207,3314658605,3314658605,1.70222E+12,TRUE,TRUE,01:00.0,2023-12-11 00:00:59.984000+08:00
565,2783516379,43914.51,0.00141,3314658606,3314658606,1.70222E+12,FALSE,TRUE,01:00.0,2023-12-11 00:00:59.989000+08:00
566,2783516380,43914.51,0.00143,3314658607,3314658607,1.70222E+12,FALSE,TRUE,01:00.0,2023-12-11 00:00:59.989000+08:00
567,2783516381,43914.51,0.0022,3314658608,3314658608,1.70222E+12,FALSE,TRUE,01:00.0,2023-12-11 00:00:59.989000+08:00
568,2783516382,43914.51,0.00163,3314658609,3314658609,1.70222E+12,FALSE,TRUE,01:00.0,2023-12-11 00:00:59.989000+08:00
569,2783516383,43914.51,0.00118,3314658610,3314658610,1.70222E+12,FALSE,TRUE,01:00.0,2023-12-11 00:00:59.990000+08:00
570,2783516384,43914.5,0.00051,3314658611,3314658611,1.70222E+12,TRUE,TRUE,01:00.0,2023-12-11 00:00:59.990000+08:00
571,2783516385,43914.51,0.00224,3314658612,3314658612,1.70222E+12,FALSE,TRUE,01:00.0,2023-12-11 00:00:59.991000+08:00
572,2783516386,43914.5,0.00159,3314658613,3314658613,1.70222E+12,TRUE,TRUE,01:00.0,2023-12-11 00:00:59.992000+08:00
573,2783516387,43914.51,0.00202,3314658614,3314658614,1.70222E+12,FALSE,TRUE,01:00.0,2023-12-11 00:00:59.992000+08:00
574,2783516388,43914.51,0.00181,3314658615,3314658615,1.70222E+12,FALSE,TRUE,01:00.0,2023-12-11 00:00:59.992000+08:00
575,2783516389,43914.5,0.00064,3314658616,3314658616,1.70222E+12,TRUE,TRUE,01:00.0,2023-12-11 00:00:59.993000+08:00
576,2783516390,43914.5,0.00117,3314658617,3314658617,1.70222E+12,TRUE,TRUE,01:00.0,2023-12-11 00:00:59.993000+08:00
577,2783516391,43914.51,0.00242,3314658618,3314658618,1.70222E+12,FALSE,TRUE,01:00.0,2023-12-11 00:00:59.994000+08:00
578,2783516392,43914.5,0.00248,3314658619,3314658619,1.70222E+12,TRUE,TRUE,01:00.0,2023-12-11 00:00:59.995000+08:00
579,2783516393,43914.5,0.00056,3314658620,3314658620,1.70222E+12,TRUE,TRUE,01:00.0,2023-12-11 00:00:59.996000+08:00
580,2783516394,43914.5,0.00063,3314658621,3314658621,1.70222E+12,TRUE,TRUE,01:00.0,2023-12-11 00:00:59.997000+08:00
581,2783516395,43914.51,0.00131,3314658622,3314658622,1.70222E+12,FALSE,TRUE,01:00.0,2023-12-11 00:00:59.997000+08:00
582,2783516396,43914.51,0.00056,3314658623,3314658623,1.70222E+12,FALSE,TRUE,01:00.0,2023-12-11 00:00:59.997000+08:00
